latitude,longitude,weatherstationtype,weatherstationurl,weatherstationairportid,state
41.7014,-94.9205,AWOS III,https://www.aviationweather.gov/metar/data?ids=KADU&format=raw&date=0&hours=36,KADU,IA
42.0496,-93.8476,AWOS III,https://www.aviationweather.gov/metar/data?ids=KBNW&format=raw&date=0&hours=36,KBNW,IA
42.0462,-94.789,AWOS III,https://www.aviationweather.gov/metar/data?ids=KCIN&format=raw&date=0&hours=36,KCIN,IA
40.6844,-92.901,AWOS III,https://www.aviationweather.gov/metar/data?ids=KTVK&format=raw&date=0&hours=36,KTVK,IA
41.0196,-93.3597,AWOS III,https://www.aviationweather.gov/metar/data?ids=KCNC&format=raw&date=0&hours=36,KCNC,IA
43.0726,-92.6108,AWOS III,https://www.aviationweather.gov/metar/data?ids=KCCY&format=raw&date=0&hours=36,KCCY,IA
42.7317,-95.556,AWOS III,https://www.aviationweather.gov/metar/data?ids=KCKP&format=raw&date=0&hours=36,KCKP,IA
40.7218,-95.0264,AWOS III,https://www.aviationweather.gov/metar/data?ids=KICL&format=raw&date=0&hours=36,KICL,IA
42.7419,-93.7589,AWOS III,https://www.aviationweather.gov/metar/data?ids=KCAV&format=raw&date=0&hours=36,KCAV,IA
41.2611,-95.7591,AWOS III,https://www.aviationweather.gov/metar/data?ids=KCBF&format=raw&date=0&hours=36,KCBF,IA
41.0214,-94.3633,AWOS III,https://www.aviationweather.gov/metar/data?ids=KCSQ&format=raw&date=0&hours=36,KCSQ,IA
43.2755,-91.7394,AWOS III,https://www.aviationweather.gov/metar/data?ids=KDEH&format=raw&date=0&hours=36,KDEH,IA
41.9864,-95.3807,AWOS III,https://www.aviationweather.gov/metar/data?ids=KDNS&format=raw&date=0&hours=36,KDNS,IA
41.0533,-91.9789,AWOS III,https://www.aviationweather.gov/metar/data?ids=KFFL&format=raw&date=0&hours=36,KFFL,IA
43.264987,-93.642337,AWOS III,https://www.aviationweather.gov/metar/data?ids=KFXY&format=raw&date=0&hours=36,KFXY,IA
40.6593,-91.3268,AWOS III,https://www.aviationweather.gov/metar/data?ids=KFSW&format=raw&date=0&hours=36,KFSW,IA
41.76732,-92.76504,AWOS III,https://www.aviationweather.gov/metar/data?ids=KGGI&format=raw&date=0&hours=36,KGGI,IA
42.743882,-93.205747,AWOS III,https://aviationweather.gov/metar/data?ids=KHPT&format=raw&date=0&hours=36,KHPT,IA
41.5844,-95.3396,AWOS III,https://www.aviationweather.gov/metar/data?ids=KHNR&format=raw&date=0&hours=36,KHNR,IA
42.4536,-91.9476,AWOS III,https://www.aviationweather.gov/metar/data?ids=KIIB&format=raw&date=0&hours=36,KIIB,IA
42.4708,-93.26995,AWOS III,https://www.aviationweather.gov/metar/data?ids=KIFA&format=raw&date=0&hours=36,KIFA,IA
40.4599,-91.4285,AWOS III,https://www.aviationweather.gov/metar/data?ids=KEOK&format=raw&date=0&hours=36,KEOK,IA
41.2989,-93.1138,AWOS III,https://www.aviationweather.gov/metar/data?ids=KOXV&format=raw&date=0&hours=36,KOXV,IA
42.2204,-91.1633,AWOS III,https://www.aviationweather.gov/metar/data?ids=KMXO&format=raw&date=0&hours=36,KMXO,IA
40.9466,-91.5111,AWOS III,https://www.aviationweather.gov/metar/data?ids=KMPZ&format=raw&date=0&hours=36,KMPZ,IA
41.3678,-91.1482,AWOS III,https://www.aviationweather.gov/metar/data?ids=KMUT&format=raw&date=0&hours=36,KMUT,IA
41.6744,-93.0217,AWOS III,https://www.aviationweather.gov/metar/data?ids=KTNU&format=raw&date=0&hours=36,KTNU,IA
42.6808,-91.9745,AWOS III,https://www.aviationweather.gov/metar/data?ids=KOLZ&format=raw&date=0&hours=36,KOLZ,IA
41.034004,-93.6897,AWOS III,https://www.aviationweather.gov/metar/data?ids=KI75&format=raw&date=0&hours=36,KI75,IA
41.2261,-92.4939,AWOS III,https://www.aviationweather.gov/metar/data?ids=KOOA&format=raw&date=0&hours=36,KOOA,IA
41.4001,-92.9459,AWOS III,https://www.aviationweather.gov/metar/data?ids=KPEA&format=raw&date=0&hours=36,KPEA,IA
41.840365,-94.098166,AWOS III,https://www.aviationweather.gov/metar/data?ids=KPRO&format=raw&date=0&hours=36,KPRO,IA
43.2084,-95.8334,AWOS III,https://www.aviationweather.gov/metar/data?ids=KSHL&format=raw&date=0&hours=36,KSHL,IA
40.7516,-95.4137,AWOS III,https://www.aviationweather.gov/metar/data?ids=KSDA&format=raw&date=0&hours=36,KSDA,IA
42.5973,-95.2407,AWOS III,https://www.aviationweather.gov/metar/data?ids=KSLB&format=raw&date=0&hours=36,KSLB,IA
42.2186,-92.0259,AWOS III,https://www.aviationweather.gov/metar/data?ids=KVTI&format=raw&date=0&hours=36,KVTI,IA
41.2761,-91.6734,AWOS III,https://www.aviationweather.gov/metar/data?ids=KAWG&format=raw&date=0&hours=36,KAWG,IA
42.4366,-93.8689,AWOS III,https://www.aviationweather.gov/metar/data?ids=KEBS&format=raw&date=0&hours=36,KEBS,IA
38.9040556,-97.2358611,AWOS III,http://weather.noaa.gov/,K78,KS
39.5705247,-95.1803314,AWOS III,http://weather.noaa.gov/,K59,KS
39.8403385,-101.0424829,AWOS III,http://weather.noaa.gov/,KADT,KS
39.4711522,-98.1287839,AWOS III,http://weather.noaa.gov/,K61,KS
37.7744444,-97.1132222,AWOS III,https://www.aviationweather.gov/metar/data?ids=K1K1&format=raw&date=0&hours=36,K1K1,KS
38.3025,-95.725,AWOS III,http://weather.noaa.gov/,KUKL,KS
39.3871389,-97.1572222,AWOS III,http://weather.noaa.gov/,KCYW,KS
39.4275,-101.0466,AWOS III,https://www.aviationweather.gov/metar/data?ids=KCBK&format=raw&date=0&hours=36,KCBK,KS
38.7505278,-98.2303611,AWOS III,http://weather.noaa.gov/,9K7,KS
37.8516,-96.2917,AWOS III,https://aviationweather.gov/metar/data?ids=k13k&format=raw&date=&hours=36,K13K,KS
37.7984,-94.7694,AWOS III,http://weather.noaa.gov/,KFSK,KS
37.1584,-95.7784,AWOS III,https://www.aviationweather.gov/metar/data?ids=KIDP&format=raw&date=0&hours=36,KIDP,KS
37.8701,-95.3864,AWOS III,https://www.aviationweather.gov/metar/data?ids=KK88&format=raw&date=0&hours=36,KK88,KS
37.669,-98.1239,AWOS III,http://weather.noaa.gov/,K9K8,KS
38.2085833,-99.0859722,AWOS III,http://weather.noaa.gov/,KLQR,KS
38.3524,-97.6913,AWOS III,http://weather.noaa.gov/,KMPR,KS
37.2786751,-100.3564557,AWOS III,http://weather.noaa.gov/,KMEJ,KS
37.2625,-98.5462,AWOS III,http://weather.noaa.gov/,KK51,KS
39.8504,-99.8947,AWOS III,http://weather.noaa.gov/,KNRN,KS
39.1099,-100.8164,AWOS III,https://aviationweather.gov/metar/data?ids=koel&format=raw&date=&hours=36,KOEL,KS
39.8348889,-100.5397778,AWOS III,https://aviationweather.gov/metar/data?ids=koin&format=raw&date=&hours=36,KOIN,KS
39.4333056,-98.6800278,AWOS III,http://weather.noaa.gov/,K75,KS
38.5390526,-95.2529721,AWOS III,https://www.aviationweather.gov/metar/data?ids=KOWI&format=raw&date=0&hours=36,KOWI,KS
37.4494,-94.7311,AWOS III,https://www.aviationweather.gov/metar/data?ids=KPTS&format=raw&date=0&hours=36,KPTS,KS
39.7598439,-101.794881,AWOS III,https://www.aviationweather.gov/metar/data?ids=KSYF&format=raw&date=0&hours=36,KSYF,KS
39.7611,-98.7934,AWOS III,http://weather.noaa.gov/,KK82,KS
37.4968611,-100.8329167,AWOS III,https://aviationweather.gov/metar/data?ids=k19s&format=raw&hours=36&taf=off&layout=on,K19S,KS
37.9985,-101.7476666,AWOS III,https://www.aviationweather.gov/metar/data?ids=K3K3&format=raw&date=0&hours=36,K3K3,KS
38.4514722,-101.7500833,AWOS III,http://weather.noaa.gov/,K5K2,KS
37.604,-101.3736,AWOS III,https://www.aviationweather.gov/metar/data?ids=KULS&format=raw&date=0&hours=36,KULS,KS
37.3236,-97.3883,AWOS III,http://weather.noaa.gov/,KEGT,KS
37.8143,-85.4996,AWOS III,https://aviationweather.gov/metar/data?ids=kbry&format=raw&date=&hours=36,KBRY,KY
37.3583,-85.3094,AWOS III,https://aviationweather.gov/metar/data?ids=kaas&format=raw&date=&hours=36,KAAS,KY
37.5779167,-84.766944,AWOS III,https://www.aviationweather.gov/metar/data?ids=KDVK&format=raw&date=0&hours=36,KDVK,KY
37.705882,-85.862765,AWOS III,https://aviationweather.gov/metar/data?ids=kekx&format=raw&hours=36&taf=off&layout=on&date=0,KEKX,KY
38.7040833,-84.3918333,AWOS III,http://weather.noaa.gov/,KK62,KY
38.5418172,-83.7433767,AWOS III,https://www.aviationweather.gov/metar/data?ids=KFGX&format=raw&date=0&hours=36,KFGX,KY
38.2344,-84.4347,AWOS III,https://aviationweather.gov/metar/data?ids=k27k&format=raw&hours=36&taf=off&layout=on&date=0,K27K,KY
37.0095,-88.2959,AWOS III,http://weather.noaa.gov/,KM34,KY
37.0318,-85.9537,AWOS III,https://www.aviationweather.gov/metar/data?ids=KGLW&format=raw&date=0&hours=36,KGLW,KY
37.206824,-87.180184,AWOS III,https://www.aviationweather.gov/metar/data?ids=KM21&format=raw&date=0&hours=36,KM21,KY
36.8593313,-83.3584743,AWOS III,https://www.aviationweather.gov/metar/data?ids=KI35&format=raw&date=0&hours=36,KI35,KY
37.3878,-83.2621,AWOS III,http://weather.noaa.gov/,KCPF,KY
36.857,-87.4551,AWOS III,http://weather.noaa.gov/,KHVC,KY
37.00031,-85.09484,AWOS III,http://weather.noaa.gov/,KK24,KY
37.9531944,-86.8571667,AWOS III,https://www.aviationweather.gov/metar/data?ids=KKY8&format=raw&date=0&hours=36,KKY8,KY
37.355,-87.3996,AWOS III,https://www.aviationweather.gov/metar/data?ids=K2I0&format=raw&date=0&hours=36,K2I0,KY
36.7691,-88.5847,AWOS III,https://www.aviationweather.gov/metar/data?ids=KM25&format=raw&date=0&hours=36,KM25,KY
36.6106,-83.7374,AWOS III,https://www.aviationweather.gov/metar/data?ids=K1A6&format=raw&date=0&hours=36,K1A6,KY
38.215,-83.5876111,AWOS III,https://www.aviationweather.gov/metar/data?ids=KSYM&format=raw&date=0&hours=36,KSYM,KY
38.0581,-83.9796,AWOS III,https://www.aviationweather.gov/metar/data?ids=KIOB&format=raw&date=0&hours=36,KIOB,KY
36.6646,-88.3728,AWOS III,https://www.aviationweather.gov/metar/data?ids=KCEY&format=raw&date=0&hours=36,KCEY,KY
37.478656,-82.515176,AWOS III,https://www.aviationweather.gov/metar/data?ids=KPBX&format=raw&date=0&hours=36,KPBX,KY
37.751,-82.6367,AWOS III,https://www.aviationweather.gov/metar/data?ids=KSJS&format=raw&date=0&hours=36,KSJS,KY
37.631533,-84.3324404,AWOS III,https://www.aviationweather.gov/metar/data?ids=KRGA&format=raw&date=0&hours=36,KRGA,KY
37.0534,-84.6159,AWOS III,https://www.aviationweather.gov/metar/data?ids=KSME&format=raw&date=0&hours=36,KSME,KY
37.5408,-87.9518,AWOS III,http://weather.noaa.gov/,KTWT,KY
36.795,-84.1995278,AWOS III,https://www.aviationweather.gov/metar/data?ids=KBYL&format=raw&date=0&hours=36,KBYL,KY
29.9757778,-92.0842222,AWOS III,https://www.aviationweather.gov/metar/data?ids=KIYA&format=raw&date=0&hours=36,KIYA,LA
26.939,-94.689,AWOS III,https://www.aviationweather.gov/metar/data?ids=KHHV&format=raw&date=0&hours=360,KHHV,LA
26.1289,-94.8979,AWOS III,https://aviationweather.gov/metar/data?ids=kgyf&format=raw&date=&hours=36,KGYF,LA
29.35414,-89.43591,AWOS III,https://aviationweather.gov/metar/data?ids=KLNQ&format=raw&date=&hours=36,KLNQ,LA
28.314,-95.62,AWOS III,https://www.aviationweather.gov/metar/data?ids=KBQX&format=raw&date=0&hours=36,KBQX,LA
27.819,-94.323,AWOS III,https://www.aviationweather.gov/metar/data?ids=KEMK&format=raw&date=0&hours=36,KEMK,LA
27.354,-94.625,AWOS III,https://www.aviationweather.gov/metar/data?ids=KVAF&format=raw&date=0&hours=36,KVAF,LA
28.219,-92.794,AWOS III,http://weather.noaa.gov/,KEZP,LA
28.635,-91.489,AWOS III,https://www.aviationweather.gov/metar/data?ids=KEIR&format=raw&date=0&hours=36,KEIR,LA
27.84,-91.988,AWOS III,https://www.aviationweather.gov/metar/data?ids=KGHB&format=raw&date=0&hours=36,KGHB,LA
27.546,-92.44,AWOS III,http://weather.noaa.gov/,KAGI,LA
27.304,-93.538,AWOS III,https://www.aviationweather.gov/metar/data?ids=KGUL&format=raw&date=0&hours=36,KGUL,LA
27.204,-92.203,AWOS III,https://www.aviationweather.gov/metar/data?ids=KGBK&format=raw&date=0&hours=36,KGBK,LA
27.945,-90.996,AWOS III,https://aviationweather.gov/metar/data?ids=kxer&format=raw&date=&hours=36,KXER,LA
27.625,-90.441,AWOS III,https://www.aviationweather.gov/metar/data?ids=KGRY&format=raw&date=0&hours=36,KGRY,LA
27.195,-90.027,AWOS III,https://www.aviationweather.gov/metar/data?ids=KATP&format=raw&date=0&hours=36,KATP,LA
26.125,-92.038,AWOS III,https://aviationweather.gov/metar/data?ids=k18h&format=raw&date=0&hours=36,K18H,LA
30.2106,-93.1432,AWOS III,https://www.aviationweather.gov/metar/data?ids=KCWF&format=raw&date=0&hours=36,KCWF,LA
29.296,-88.842,AWOS III,https://www.aviationweather.gov/metar/data?ids=KMIS&format=raw&date=0&hours=36,KMIS,LA
29.248,-88.441,AWOS III,https://www.aviationweather.gov/metar/data?ids=KVKY&format=raw&date=0&hours=36,KVKY,LA
28.643,-89.794,AWOS III,https://www.aviationweather.gov/metar/data?ids=KMDJ&format=raw&date=0&hours=36,KMDJ,LA
28.5733333,-87.9338333,AWOS III,http://weather.noaa.gov/,KVQW,LA
28.521,-88.289,AWOS III,https://www.aviationweather.gov/metar/data?ids=KIKT&format=raw&date=0&hours=36,KIKT,LA
28.343,-88.165,AWOS III,https://aviationweather.gov/metar/data?ids=KDSF&format=raw&date=0&hours=36,KDSF,LA
28.1,-89.13,AWOS III,https://aviationweather.gov/metar/data?ids=kcyd&format=raw&date=&hours=36,KCYD,LA
27.727,-96.191,AWOS III,https://www.aviationweather.gov/metar/data?ids=KMZG&format=raw&date=0&hours=36,KMZG,LA
31.7357,-93.0991,AWOS III,https://www.aviationweather.gov/metar/data?ids=KIER&format=raw&date=0&hours=36,KIER,LA
28.434,-91.034,AWOS III,https://aviationweather.gov/metar/data?ids=kpzz&format=raw&date=&hours=36,KPZZ,LA
29.116,-91.871,AWOS III,https://www.aviationweather.gov/metar/data?ids=KSCF&format=raw&date=0&hours=36,KSCF,LA
28.697,-89.395,AWOS III,https://aviationweather.gov/metar/data?ids=kmtk&format=raw&date=&hours=36,KMTK,LA
28.27,-92.264,AWOS III,https://www.aviationweather.gov/metar/data?ids=KVQT&format=raw&date=0&hours=36,KVQT,LA
31.562,-91.5064722,AWOS III,https://www.aviationweather.gov/metar/data?ids=K0R4&format=raw&date=0&hours=36,K0R4,LA
29.229,-87.781,AWOS III,https://www.aviationweather.gov/metar/data?ids=KVOA&format=raw&date=0&hours=36,KVOA,LA
26.931,-90.507,AWOS III,https://aviationweather.gov/metar/data?ids=kwbf&format=raw&date=&hours=36,KWBF,LA
26.142,-91.154,AWOS III,https://www.aviationweather.gov/metar/data?ids=KJSL&format=raw&date=0&hours=36,KJSL,LA
29.121,-89.547,AWOS III,https://www.aviationweather.gov/metar/data?ids=KDLP&format=raw&date=0&hours=36,KDLP,LA
38.5393,-76.0304,AWOS III,https://www.aviationweather.gov/metar/data?ids=KCGE&format=raw&date=0&hours=36,KCGE,MD
38.9806,-76.9223,AWOS III,https://www.aviationweather.gov/metar/data?ids=KCGS&format=raw&date=0&hours=36,KCGS,MD
39.4176,-77.3743,AWOS III,https://www.aviationweather.gov/metar/data?ids=KFDK&format=raw&date=0&hours=36,KFDK,MD
39.6153058,-78.7614783,AWOS III,https://www.aviationweather.gov/metar/data?ids=KCBE&format=raw&date=0&hours=36,KCBE,MD
38.3154,-76.5501,AWOS III,https://www.aviationweather.gov/metar/data?ids=K2W6&format=raw&date=0&hours=36,K2W6,MD
39.5803,-79.3394,AWOS III,https://www.aviationweather.gov/metar/data?ids=K2G4&format=raw&date=0&hours=36,K2G4,MD
38.9764,-76.3296,AWOS III,https://www.aviationweather.gov/metar/data?ids=KW29&format=raw&date=0&hours=36,KW29,MD
39.0854,-76.7594,AWOS III,https://www.aviationweather.gov/metar/data?ids=KFME&format=raw&date=0&hours=36,KFME,MD
39.6083,-77.0077,AWOS III,https://www.aviationweather.gov/metar/data?ids=KDMW&format=raw&date=0&hours=36,KDMW,MD
42.0982,-70.6722,AWOS III,https://www.aviationweather.gov/metar/data?ids=KGHG&format=raw&date=0&hours=36,KGHG,MA
43.3221,-84.6879,AWOS III,https://www.aviationweather.gov/metar/data?ids=KAMN&format=raw&date=0&hours=36,KAMN,MI
43.7802,-82.9854,AWOS III,https://www.aviationweather.gov/metar/data?ids=KBAX&format=raw&date=0&hours=36,KBAX,MI
45.6923,-85.5666,AWOS III,https://www.aviationweather.gov/metar/data?ids=KSJX&format=raw&date=0&hours=36,KSJX,MI
44.9886,-85.1984,AWOS III,https://www.aviationweather.gov/metar/data?ids=KACB&format=raw&date=0&hours=36,KACB,MI
44.2753,-85.4189,AWOS III,https://www.aviationweather.gov/metar/data?ids=KCAD&format=raw&date=0&hours=36,KCAD,MI
43.4588,-83.4455,AWOS III,https://www.aviationweather.gov/metar/data?ids=KCFS&format=raw&date=0&hours=36,KCFS,MI
45.3048,-85.2753,AWOS III,https://www.aviationweather.gov/metar/data?ids=KCVX&format=raw&date=0&hours=36,KCVX,MI
42.5745,-84.8114,AWOS III,https://www.aviationweather.gov/metar/data?ids=KFPK&format=raw&date=0&hours=36,KFPK,MI
45.6537,-84.5193,AWOS III,https://www.aviationweather.gov/metar/data?ids=KSLH&format=raw&date=0&hours=36,KSLH,MI
41.9334,-85.0526,AWOS III,https://www.aviationweather.gov/metar/data?ids=KOEB&format=raw&date=0&hours=36,KOEB,MI
46.0093,-83.7439,AWOS III,https://www.aviationweather.gov/metar/data?ids=KDRM&format=raw&date=0&hours=36,KDRM,MI
44.6252,-86.2008,AWOS III,https://www.aviationweather.gov/metar/data?ids=KFKS&format=raw&date=0&hours=36,KFKS,MI
43.439305,-85.994889,AWOS III,https://www.aviationweather.gov/metar/data?ids=KFFX&format=raw&date=0&hours=36,KFFX,MI
44.6803,-84.7289,AWOS III,https://www.aviationweather.gov/metar/data?ids=KGOV&format=raw&date=0&hours=36,KGOV,MI
42.0991,-83.1615,AWOS III,https://www.aviationweather.gov/metar/data?ids=KONZ&format=raw&date=0&hours=36,KONZ,MI
45.4256,-84.9134,AWOS III,https://www.aviationweather.gov/metar/data?ids=KMGN&format=raw&date=0&hours=36,KMGN,MI
41.9213,-84.5858,AWOS III,https://www.aviationweather.gov/metar/data?ids=KJYM&format=raw&date=0&hours=36,KJYM,MI
42.6292,-83.9821,AWOS III,https://www.aviationweather.gov/metar/data?ids=KOZW&format=raw&date=0&hours=36,KOZW,MI
42.9379279,-85.060573,AWOS III,https://www.aviationweather.gov/metar/data?ids=KY70&format=raw&date=0&hours=36,KY70,MI
41.7359,-83.6554,AWOS III,https://www.aviationweather.gov/metar/data?ids=KDUH&format=raw&date=0&hours=36,KDUH,MI
43.9625,-86.4079,AWOS III,https://www.aviationweather.gov/metar/data?ids=KLDM&format=raw&date=0&hours=36,KLDM,MI
45.8649,-84.6373,AWOS III,https://www.aviationweather.gov/metar/data?ids=KMCD&format=raw&date=0&hours=36,KMCD,MI
45.9746,-86.1718,AWOS III,https://www.aviationweather.gov/metar/data?ids=KISQ&format=raw&date=0&hours=36,KISQ,MI
46.3536,-87.3954,AWOS III,https://www.aviationweather.gov/metar/data?ids=KSAW&format=raw&date=0&hours=36,KSAW,MI
42.2512,-84.9555,AWOS III,https://www.aviationweather.gov/metar/data?ids=KRMY&format=raw&date=0&hours=36,KRMY,MI
42.5658,-84.4232,AWOS III,https://www.aviationweather.gov/metar/data?ids=KTEW&format=raw&date=0&hours=36,KTEW,MI
43.6629167,-84.2613056,AWOS III,https://www.aviationweather.gov/metar/data?ids=KIKW&format=raw&date=0&hours=36,KIKW,MI
41.9399,-83.4347,AWOS III,https://www.aviationweather.gov/metar/data?ids=KTTF&format=raw&date=0&hours=36,KTTF,MI
43.6217,-84.7375,AWOS III,https://www.aviationweather.gov/metar/data?ids=KMOP&format=raw&date=0&hours=36,KMOP,MI
46.3112,-85.4573,AWOS III,https://www.aviationweather.gov/metar/data?ids=KERY&format=raw&date=0&hours=36,KERY,MI
44.4516,-83.3941,AWOS III,https://www.aviationweather.gov/metar/data?ids=KOSC&format=raw&date=0&hours=36,KOSC,MI
42.993,-84.1389,AWOS III,https://www.aviationweather.gov/metar/data?ids=KRNP&format=raw&date=0&hours=36,KRNP,MI
42.911,-82.5289,AWOS III,https://www.aviationweather.gov/metar/data?ids=KPHN&format=raw&date=0&hours=36,KPHN,MI
45.4071,-83.8129,AWOS III,https://www.aviationweather.gov/metar/data?ids=KPZQ&format=raw&date=0&hours=36,KPZQ,MI
43.4334,-83.8623,AWOS III,https://www.aviationweather.gov/metar/data?ids=KHYX&format=raw&date=0&hours=36,KHYX,MI
42.3512,-86.2556,AWOS III,https://www.aviationweather.gov/metar/data?ids=KLWA&format=raw&date=0&hours=36,KLWA,MI
41.8133,-85.439,AWOS III,https://www.aviationweather.gov/metar/data?ids=KIRS&format=raw&date=0&hours=36,KIRS,MI
41.9598,-85.5934,AWOS III,https://www.aviationweather.gov/metar/data?ids=KHAI&format=raw&date=0&hours=36,KHAI,MI
42.5429,-83.1779,AWOS III,https://www.aviationweather.gov/metar/data?ids=KVLL&format=raw&date=0&hours=36,KVLL,MI
46.5484,-93.6768,AWOS III,https://www.aviationweather.gov/metar/data?ids=KAIT&format=raw&date=0&hours=36,KAIT,MN
43.6815,-93.3672,AWOS III,https://www.aviationweather.gov/metar/data?ids=KAEL&format=raw&date=0&hours=36,KAEL,MN
45.2275,-96.0043,AWOS III,https://www.aviationweather.gov/metar/data?ids=KAQP&format=raw&date=0&hours=36,KAQP,MN
43.6626,-92.9329,AWOS III,https://www.aviationweather.gov/metar/data?ids=KAUM&format=raw&date=0&hours=36,KAUM,MN
47.50942,-94.93372,AWOS III,https://www.aviationweather.gov/metar/data?ids=KBJI&format=raw&date=0&hours=36,KBJI,MN
45.3319,-95.6506,AWOS III,https://www.aviationweather.gov/metar/data?ids=KBBB&format=raw&date=0&hours=36,KBBB,MN
47.7828,-93.6502,AWOS III,https://www.aviationweather.gov/metar/data?ids=KFOZ&format=raw&date=0&hours=36,KFOZ,MN
45.159,-93.8433,AWOS III,https://www.aviationweather.gov/metar/data?ids=KCFE&format=raw&date=0&hours=36,KCFE,MN
45.5575,-93.2642,AWOS III,https://www.aviationweather.gov/metar/data?ids=KCBG&format=raw&date=0&hours=36,KCBG,MN
44.7295,-96.266,AWOS III,https://www.aviationweather.gov/metar/data?ids=KCNB&format=raw&date=0&hours=36,KCNB,MN
46.7011,-92.5036,AWOS III,https://www.aviationweather.gov/metar/data?ids=KCOQ&format=raw&date=0&hours=36,KCOQ,MN
47.8219,-92.6894,AWOS III,https://www.aviationweather.gov/metar/data?ids=KCQM&format=raw&date=0&hours=36,KCQM,MN
48.2666,-92.4835,AWOS III,https://www.aviationweather.gov/metar/data?ids=KCDD&format=raw&date=0&hours=36,KCDD,MN
47.8417,-96.6216,AWOS III,https://www.aviationweather.gov/metar/data?ids=KCKN&format=raw&date=0&hours=36,KCKN,MN
46.8252,-95.8856,AWOS III,https://www.aviationweather.gov/metar/data?ids=KDTL&format=raw&date=0&hours=36,KDTL,MN
44.018,-92.8315,AWOS III,https://www.aviationweather.gov/metar/data?ids=KTOB&format=raw&date=0&hours=36,KTOB,MN
46.7219,-92.0434,AWOS III,https://www.aviationweather.gov/metar/data?ids=KDYT&format=raw&date=0&hours=36,KDYT,MN
45.9848321,-95.9918527,AWOS III,https://www.aviationweather.gov/metar/data?ids=KY63&format=raw&date=0&hours=36,KY63,MN
47.8245,-91.8307,AWOS III,https://www.aviationweather.gov/metar/data?ids=KELO&format=raw&date=0&hours=36,KELO,MN
47.4251,-92.4985,AWOS III,https://www.aviationweather.gov/metar/data?ids=KEVM&format=raw&date=0&hours=36,KEVM,MN
44.3247,-93.3108,AWOS III,https://www.aviationweather.gov/metar/data?ids=KFBL&format=raw&date=0&hours=36,KFBL,MN
46.2844,-96.1567,AWOS III,https://www.aviationweather.gov/metar/data?ids=KFFM&format=raw&date=0&hours=36,KFFM,MN
47.5928,-95.7735,AWOS III,https://www.aviationweather.gov/metar/data?ids=KFSE&format=raw&date=0&hours=36,KFSE,MN
44.756,-94.0812,AWOS III,https://www.aviationweather.gov/metar/data?ids=KGYL&format=raw&date=0&hours=36,KGYL,MN
45.6439,-95.3204,AWOS III,https://www.aviationweather.gov/metar/data?ids=KGHW&format=raw&date=0&hours=36,KGHW,MN
47.8383,-90.3829,AWOS III,https://www.aviationweather.gov/metar/data?ids=KCKC&format=raw&date=0&hours=36,KCKC,MN
44.7533,-95.556,AWOS III,https://www.aviationweather.gov/metar/data?ids=KGDB&format=raw&date=0&hours=36,KGDB,MN
48.7527,-96.943,AWOS III,https://www.aviationweather.gov/metar/data?ids=KHCO&format=raw&date=0&hours=36,KHCO,MN
46.0228681,-92.8951744,AWOS III,https://www.aviationweather.gov/metar/data?ids=K04W&format=raw&date=0&hours=36,K04W,MN
44.8599,-94.3825,AWOS III,https://www.aviationweather.gov/metar/data?ids=KHCD&format=raw&date=0&hours=36,KHCD,MN
43.65,-94.9865,AWOS III,https://www.aviationweather.gov/metar/data?ids=KMJQ&format=raw&date=0&hours=36,KMJQ,MN
45.0971,-94.5073,AWOS III,https://www.aviationweather.gov/metar/data?ids=KLJF&format=raw&date=0&hours=36,KLJF,MN
45.9497,-94.3474,AWOS III,https://www.aviationweather.gov/metar/data?ids=KLXL&format=raw&date=0&hours=36,KLXL,MN
45.89825,-94.8738611,AWOS III,https://www.aviationweather.gov/metar/data?ids=K14Y&format=raw&date=0&hours=36,K14Y,MN
46.9902,-94.204,AWOS III,https://www.aviationweather.gov/metar/data?ids=KXVG&format=raw&date=0&hours=36,KXVG,MN
43.6212,-96.2158,AWOS III,https://www.aviationweather.gov/metar/data?ids=KLYV&format=raw&date=0&hours=36,KLYV,MN
44.9864353,-96.1778595,AWOS III,https://www.aviationweather.gov/metar/data?ids=KDXX&format=raw&date=0&hours=36,KDXX,MN
45.236,-93.9856,AWOS III,https://www.aviationweather.gov/metar/data?ids=KMGG&format=raw&date=0&hours=36,KMGG,MN
46.6188,-93.3098,AWOS III,https://www.aviationweather.gov/metar/data?ids=KHZX&format=raw&date=0&hours=36,KHZX,MN
44.6279,-93.2281,AWOS III,https://www.aviationweather.gov/metar/data?ids=KLVN&format=raw&date=0&hours=36,KLVN,MN
45.145,-93.2114,AWOS III,https://www.aviationweather.gov/metar/data?ids=KANE&format=raw&date=0&hours=36,KANE,MN
44.9691,-95.7103,AWOS III,https://www.aviationweather.gov/metar/data?ids=KMVE&format=raw&date=0&hours=36,KMVE,MN
46.8393,-96.6637,AWOS III,https://www.aviationweather.gov/metar/data?ids=KJKJ&format=raw&date=0&hours=36,KJKJ,MN
46.4188,-92.8047,AWOS III,https://www.aviationweather.gov/metar/data?ids=KMZH&format=raw&date=0&hours=36,KMZH,MN
45.8861,-93.2718,AWOS III,https://www.aviationweather.gov/metar/data?ids=KJMR&format=raw&date=0&hours=36,KJMR,MN
45.566,-95.9672,AWOS III,https://www.aviationweather.gov/metar/data?ids=KMOX&format=raw&date=0&hours=36,KMOX,MN
